#OTU ID,ZD01,ZD02,ZD03,ZD04,ZG01,ZG02,ZG03,ZG04,ZP01,ZP02,ZP03,ZP04,ZS01,ZS02,ZS03,ZS04,ZW01,ZW02,ZW03,ZW04,Consensus Lineage
Otu2600,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
Otu4492,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,2,0,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu5259,0,0,0,0,0,0,0,0,0,2,1,4,0,1,0,1,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu4879,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1,0,0,0,0,k__Bacteria; p__Cyanobacteria; c__ML635J-21; o__; f__; g__; s__
Otu5426,0,0,0,0,0,0,0,0,4,0,1,2,2,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae
Otu3845,0,0,0,0,0,0,0,0,0,3,2,2,2,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria
Otu3817,0,0,0,0,0,0,0,0,4,0,3,1,0,0,0,1,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
Otu4657,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]
Otu4954,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,1,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
Otu2458,0,0,0,0,0,0,0,0,1,2,2,2,0,0,2,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu4062,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0,1,0,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu4501,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,2,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Terriglobus; s__
Otu3911,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
Otu5493,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,0,2,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
Otu5449,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae
Otu987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu2730,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,6,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__
Otu5017,0,0,0,0,0,0,0,0,0,3,4,1,1,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
Otu1479,0,0,0,0,0,0,0,0,1,1,1,3,2,0,0,1,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu2914,0,0,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Acidisoma; s__
Otu4967,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu4535,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu4514,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu1399,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,k__Bacteria; p__Cyanobacteria; c__Oscillatoriophycideae; o__Oscillatoriales; f__Phormidiaceae; g__Phormidium; s__
Otu3555,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
Otu3515,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu1473,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__
Otu2969,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__; s__
Otu2700,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
Otu4521,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
Otu5127,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu3951,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
Otu4070,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
Otu4119,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,1,0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
Otu4044,0,3,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__FBP; c__; o__; f__; g__; s__
Otu4969,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu3784,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
Otu2843,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
Otu2763,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__
Otu2616,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
Otu5073,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
Otu4671,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,1,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__; s__
Otu4667,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes
Otu1239,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
Otu3836,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__aerilata
Otu5138,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
Otu2701,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu4364,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Cystobacterineae; g__; s__
Otu344,0,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Planomicrobium; s__
Otu3874,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu5234,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
Otu811,0,0,0,0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
Otu4666,2,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus
Otu4064,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
Otu3416,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu2277,0,1,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu3181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,3,1,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
Otu5069,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__
Otu4248,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
Otu3358,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Adhaeribacter; s__
Otu4170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__
Otu1776,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__Cryocola; s__
Otu3752,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
Otu3518,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,2,1,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
Otu1204,0,0,0,0,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
Otu4490,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
Otu4631,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu2320,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__; s__
Otu2474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Otu2557,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu2777,0,0,0,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
Otu668,1,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
Otu5393,0,0,0,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
Otu5520,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,3,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Segetibacter; s__
Otu3343,0,0,0,0,2,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
Otu1033,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
Otu5213,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu5096,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
Otu2789,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,1,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu2365,0,0,0,0,2,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Ellin329; f__; g__; s__
Otu4097,2,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Conexibacteraceae; g__; s__
Otu4125,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,4,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
Otu4839,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__
Otu1036,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
Otu4989,0,0,0,0,0,0,0,1,0,2,0,4,0,0,0,1,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
Otu2952,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2,1,0,1,1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu3772,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,1,k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
Otu483,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
Otu3970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,k__Bacteria; p__Chloroflexi; c__C0119; o__; f__; g__; s__
Otu4223,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,1,0,0,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
Otu1584,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
Otu4261,0,0,0,0,0,0,0,1,0,4,0,0,1,0,2,0,0,0,0,0,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
Otu893,0,0,0,0,0,0,1,2,0,0,0,1,0,2,0,2,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
Otu3835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu4796,0,0,0,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__obscuriglobus
Otu4434,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__; s__
Otu4835,0,0,0,0,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Dyadobacter; s__
Otu4126,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
Otu2838,0,0,0,0,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
Otu5077,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__
Otu2829,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
Otu5351,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__; s__
Otu4670,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,k__Bacteria
Otu717,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu4656,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu5289,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,2,k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
Otu5251,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,3,1,0,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__
Otu3278,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu5395,1,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
Otu4520,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
Otu2708,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu2766,0,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
Otu1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,1,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu2130,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,2,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu4837,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,4,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
Otu4274,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu3148,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Otu3585,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,1,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu4947,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
Otu1735,0,0,0,0,0,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__
Otu3637,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,1,0,0,0,0,k__Bacteria
Otu5429,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,1,1,0,0,0,k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
Otu5090,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,2,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__Chthonomonadales; f__Chthonomonadaceae; g__; s__
Otu4930,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,k__Bacteria; p__Proteobacteria
Otu5236,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
Otu4449,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
Otu4691,0,0,0,0,0,0,0,0,0,3,0,0,3,1,1,0,0,0,0,0,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
Otu4798,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0,0,0,k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
Otu5353,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
Otu3864,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,3,0,0,0,0,k__Bacteria; p__Armatimonadetes; c__Chthonomonadetes; o__Chthonomonadales; f__Chthonomonadaceae; g__; s__
Otu3744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,k__Bacteria; p__Bacteroidetes
Otu3370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
